id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
286739,SOM-2019-1-15077-3,2019,True,Clear,1,14197,14197,Somalia: Islamic State,15077,15077,Government of Somalia - IS,95,95,Government of Somalia,234,234,IS,1,"""AFRICOM,2019-05-10,ISIS-Somalia Degraded by Precision Airstrike""",AFRICOM,2019-05-10,ISIS-Somalia Degraded by Precision Airstrike,AFRICOM,5,Golis mountains (Bari region),Golis Mountains,Bari region,,10.966599,48.974836,POINT (48.974836 10.966599),145178,Somalia,520,Africa,1,1,05/09/2019 00:00:00,05/09/2019 00:00:00,0,4,0,0,4,4,4,
286747,SOM-2019-1-15077-4,2019,True,Clear,1,14197,14197,Somalia: Islamic State,15077,15077,Government of Somalia - IS,95,95,Government of Somalia,234,234,IS,1,"""AFRICOM,2019-05-09,Somali Forces & U.S. Africa Command Conduct Airstrike Targeting ISIS-Somalia""",AFRICOM,2019-05-09,Somali Forces & U.S. Africa Command Conduct Airstrike Targeting ISIS-Somalia,AFRICOM,5,Golis mountains (Bari region),Golis Mountains,Bari region,,10.966599,48.974836,POINT (48.974836 10.966599),145178,Somalia,520,Africa,1,1,05/08/2019 00:00:00,05/08/2019 00:00:00,0,13,0,0,13,13,13,
286768,SOM-2019-1-750-120,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2019-05-13,Al-Shabab spokesman praises attacks in Somalia and Kenya""",BBC Monitoring Africa,2019-05-13,Al-Shabab spokesman praises attacks in Somalia and Kenya,Radio Al-Furqaan ,1,Bulamareer village,Bulo Marer,Lower Shabelle region,Marka district,1.633333,44.533333,POINT (44.533333 1.633333),132210,Somalia,520,Africa,1,2,05/10/2019 00:00:00,05/11/2019 00:00:00,0,0,0,0,0,2,0,
286770,SOM-2019-1-750-121,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2019-05-13,Al-Shabab spokesman praises attacks in Somalia and Kenya""",BBC Monitoring Africa,2019-05-13,Al-Shabab spokesman praises attacks in Somalia and Kenya,Radio Al-Furqaan ,2,Wanla Weyn town,outskirts of Wanlaweyn town ,Lower Shabelle region,Wanla Weyne district,2.616667,44.900000,POINT (44.900000 2.616667),133650,Somalia,520,Africa,1,2,05/10/2019 00:00:00,05/11/2019 00:00:00,0,0,0,0,0,2,0,
286775,SOM-2019-1-750-122,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""AllAfrica,2019-05-13,Army Kills Militants During Operation, Says Commander
CR 	Shabelle Media Network"";""ICG,2019-06-01,Somalia  MAY 2019""",AllAfrica;ICG,2019-05-13;2019-06-01,"Army Kills Militants During Operation, Says Commander
CR 	Shabelle Media Network;Somalia  MAY 2019","The commander of the 27th battalion of Somali National Army (SNA), Mohamed Ahmed Teredishe ",4,Middle Shabelle region,Middle Shabelle region,Middle Shabelle region,,3.000000,46.000000,POINT (46.000000 3.000000),134373,Somalia,520,Africa,1,1,05/11/2019 00:00:00,05/11/2019 00:00:00,0,15,0,0,15,15,15,
286776,SOM-2019-1-750-123,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""AllAfrica,2019-05-13,One Soldier Killed, Another Wounded in Mogadishu Shooting
CR 	Shabelle Media Network""",AllAfrica,2019-05-13,"One Soldier Killed, Another Wounded in Mogadishu Shooting
CR 	Shabelle Media Network",eyewitnesses ,1,Mogadishu city,"Mogadishu, Kaaraan district",Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/12/2019 00:00:00,05/12/2019 00:00:00,1,0,0,0,1,1,0,
286777,SOM-2019-1-750-124,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2019-05-13,Programme Summary of Somalia's Radio Andalus 0500 gmt 09 May 19"";""S/2019/858,2019-11-01,S/2019/858""",BBC Monitoring Africa;S/2019/858,2019-05-13;2019-11-01,Programme Summary of Somalia's Radio Andalus 0500 gmt 09 May 19;S/2019/858,"Radio Andalus
Panel of Experts",1,Mogadishu city,"Mogadishu, Dharkenley district",Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/08/2019 00:00:00,05/08/2019 00:00:00,1,0,0,0,1,2,1,
286779,SOM-2019-1-750-125,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2019-05-13,Programme Summary of Somalia's Radio Andalus 0500 gmt 12 May 19""",BBC Monitoring Africa,2019-05-13,Programme Summary of Somalia's Radio Andalus 0500 gmt 12 May 19,Radio Andalus,2,Afgoye town,outside Afgoye town,Lower Shabelle region,Afgoye district,2.150000,45.116667,POINT (45.116667 2.150000),132931,Somalia,520,Africa,1,1,05/11/2019 00:00:00,05/11/2019 00:00:00,0,0,0,0,0,2,0,
286780,SOM-2019-1-750-126,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2019-05-13,Programme Summary of Somalia's Radio Andalus 0500 gmt 12 May 19""",BBC Monitoring Africa,2019-05-13,Programme Summary of Somalia's Radio Andalus 0500 gmt 12 May 19,Radio Andalus,1,Mogadishu city,"Mogadishu, Hodan district ",Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/11/2019 00:00:00,05/11/2019 00:00:00,0,0,0,0,0,1,0,
286781,ETH-2019-3-1071-14,2019,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,2,"""Agence France Presse,2019-05-13,Turkish engineer killed in Mogadishu bombing: security source"";""Agence France Presse,2019-05-14,Four dead, several injured, in Somalia suicide bombing""",Agence France Presse;Agence France Presse,2019-05-13;2019-05-14,"Turkish engineer killed in Mogadishu bombing: security source;Four dead, several injured, in Somalia suicide bombing","Ahmed Adan, a Somali security official",1,Mogadishu city,Mogadishu ,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/12/2019 00:00:00,05/12/2019 00:00:00,0,0,1,0,1,1,1,
286782,SOM-2019-1-15077-6,2019,True,Clear,1,14197,14197,Somalia: Islamic State,15077,15077,Government of Somalia - IS,95,95,Government of Somalia,234,234,IS,1,"""AFRICOM,2019-05-23,ISIS-Somalia Degraded by Precision Airstrike""",AFRICOM,2019-05-23,ISIS-Somalia Degraded by Precision Airstrike,AFRICOM,5,Golis mountains (Bari region),Golis Mountains,Bari region,,10.966599,48.974836,POINT (48.974836 10.966599),145178,Somalia,520,Africa,1,1,05/22/2019 00:00:00,05/22/2019 00:00:00,0,2,0,0,2,2,2,
286967,SOM-2019-1-750-127,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,4,"""Agence France Presse,2019-05-14,Four dead, several injured, in Somalia suicide bombing"";""BBC Monitoring Africa,2019-05-14,Al-Shabab suicide attack kills four in Somali capital"";""BBC Monitoring Africa,2019-05-15,Al-Shabab releases list of Somali officials killed in blast"";""Xinhua News Agency,2019-05-14,5 killed, 9 injured in Mogadishu car bombing""",Agence France Presse;BBC Monitoring Africa;BBC Monitoring Africa;Xinhua News Agency,2019-05-14;2019-05-14;2019-05-15;2019-05-14,"Four dead, several injured, in Somalia suicide bombing;Al-Shabab suicide attack kills four in Somali capital;Al-Shabab releases list of Somali officials killed in blast;5 killed, 9 injured in Mogadishu car bombing","security official Mohamed Samow, witnesses, Radio Kulmiye",1,Mogadishu city,"Wardhigley District offices, Mogadishu",Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/14/2019 00:00:00,05/14/2019 00:00:00,2,0,0,2,4,5,4,
286973,SOM-2019-1-750-128,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2019-05-14,Somali army reportedly kills 14 militants in southern area""",BBC Monitoring Africa,2019-05-14,Somali army reportedly kills 14 militants in southern area,"Gen Yussuf Rage Odowa, commander of Somalia infantry forces",1,Bariire village,Bariire village in Lower Shabelle Region,Lower Shabelle region,Afgoye district,2.047070,44.898320,POINT (44.898320 2.047070),132930,Somalia,520,Africa,1,1,05/13/2019 00:00:00,05/13/2019 00:00:00,0,14,0,0,14,14,14,
286976,ETH-2019-3-1071-15,2019,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""BBC Monitoring Africa,2019-05-14,Gunmen kill former Somali security official in capital""",BBC Monitoring Africa,2019-05-14,Gunmen kill former Somali security official in capital,"eyewitnesses, Radio Dalsan ",1,Mogadishu city,"Bondhere intersection, Mogadishu",Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/13/2019 00:00:00,05/13/2019 00:00:00,0,0,1,0,1,1,0,
286977,SOM-2019-3-940-7,2019,False,Clear,3,95,473,Government of Somalia - Civilians,95,940,Government of Somalia - Civilians,95,95,Government of Somalia,9999,1,Civilians,2,"""BBC Monitoring Africa,2019-05-15,Pressure mounts on Somali government over cancelled exams"";""AllAfrica,2019-05-15,Two Students Shot Dead in Students' Protest
CR 	Dalsan Radio""",BBC Monitoring Africa;AllAfrica,2019-05-15;2019-05-15,"Pressure mounts on Somali government over cancelled exams;Two Students Shot Dead in Students' Protest
CR 	Dalsan Radio",Radio Dalsan ,1,Belet Weyne town,Beledweyne,Hiran region,Belet Weyne district,4.735833,45.203611,POINT (45.203611 4.735833),136531,Somalia,520,Africa,1,1,05/14/2019 00:00:00,05/14/2019 00:00:00,0,0,0,0,0,2,0,
286979,SOM-2019-1-750-129,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""AllAfrica,2019-05-15,Four Killed in Mogadishu District HQ Blast

AU 	
Harun Maruf""",AllAfrica,2019-05-15,"Four Killed in Mogadishu District HQ Blast

AU 	
Harun Maruf",VOA ,1,Siinka Dheer village,Siinka Dheer area,Lower Shabelle region,Afgoye district,2.072120,45.223150,POINT (45.223150 2.072120),132931,Somalia,520,Africa,1,1,05/14/2019 00:00:00,05/14/2019 00:00:00,2,0,0,0,2,2,0,
287001,SOM-2019-1-750-130,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2019-05-16,Suspected al-Shabab militant killed in Somali capital"";""AllAfrica,2019-05-17,Police Killed a Gunman After Shooting Injured a Soldier
CR 	Shabelle Media Network""",BBC Monitoring Africa;AllAfrica,2019-05-16;2019-05-17,"Suspected al-Shabab militant killed in Somali capital;Police Killed a Gunman After Shooting Injured a Soldier
CR 	Shabelle Media Network",Radio Dalsan ,1,Mogadishu city,"Bakaraha Market, Mogadishu",Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/16/2019 00:00:00,05/16/2019 00:00:00,0,1,0,0,1,1,1,
287029,SOM-2019-1-750-132,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,3,"""BBC Monitoring Africa,2019-05-18,Land mine kills one in southwestern Somalia"";""AllAfrica,2019-05-20,One Killed, Six Hurt in Somalia IED Blast
CR 	Shabelle Media Network"";""Goobjoog News,2019-05-18,Two soldiers killed, others injured in IED attack in Bay region""",BBC Monitoring Africa;AllAfrica;Goobjoog News,2019-05-18;2019-05-20;2019-05-18,"Land mine kills one in southwestern Somalia;One Killed, Six Hurt in Somalia IED Blast
CR 	Shabelle Media Network;Two soldiers killed, others injured in IED attack in Bay region",London-based Somali-language Universal TV ,1,Berdaale town,"Bardale District, Bay Region",Bay region,Baidoa district,3.233333,43.183333,POINT (43.183333 3.233333),134367,Somalia,520,Africa,1,1,05/18/2019 00:00:00,05/18/2019 00:00:00,1,0,0,0,1,2,1,
287032,SOM-2019-1-750-133,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""AFRICOM,2019-05-24,Airstrike Degrades al-Shabaab network""",AFRICOM,2019-05-24,Airstrike Degrades al-Shabaab network,AFRICOM,2,Beled Amiin village,"near Baled Amin, in the Lower Shabelle region",Lower Shabelle region,Marka district,1.847642,44.983052,POINT (44.983052 1.847642),132210,Somalia,520,Africa,1,1,05/22/2019 00:00:00,05/22/2019 00:00:00,0,2,0,0,2,2,2,
287034,SOM-2019-1-750-134.1,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Newsfile,2019-05-18,Air strikes reportedly kill 20 al-Shabab militants in Somalia"";""Mareeg.com,2019-05-18,UPDATE: 20 Al Shabaab Killed By Strike In Somalia""",BBC Monitoring Newsfile;Mareeg.com,2019-05-18;2019-05-18,Air strikes reportedly kill 20 al-Shabab militants in Somalia;UPDATE: 20 Al Shabaab Killed By Strike In Somalia,"Radio Kulmiye, Mareeg media",3,Jilib district,"Jibilb and Bu'ale districts, Middle Jubba Region, ",Middle Juba region,Jilib district,0.495833,42.772778,POINT (42.772778 0.495833),130046,Somalia,520,Africa,1,1,05/17/2019 00:00:00,05/17/2019 00:00:00,0,10,0,0,10,10,10,
287036,SOM-2019-1-750-134.2,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Newsfile,2019-05-18,Air strikes reportedly kill 20 al-Shabab militants in Somalia""",BBC Monitoring Newsfile,2019-05-18,Air strikes reportedly kill 20 al-Shabab militants in Somalia,Radio Kulmiye,3,Buale district,"Jibilb and Bu'ale districts, Middle Jubba Region, ",Middle Juba region,Buale district,1.175570,42.753300,POINT (42.753300 1.175570),131486,Somalia,520,Africa,1,1,05/17/2019 00:00:00,05/17/2019 00:00:00,0,10,0,0,10,10,10,
287038,SOM-2019-1-750-135,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""AllAfrica,2019-05-20,Gunmen Kill an Employee With Mogadishu's Local Government
CR 	Shabelle Media Network""",AllAfrica,2019-05-20,"Gunmen Kill an Employee With Mogadishu's Local Government
CR 	Shabelle Media Network",Shabelle Media Network,1,Mogadishu city,"Karan district, Mogadishu",Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/18/2019 00:00:00,05/18/2019 00:00:00,1,0,0,0,1,1,0,
287045,SOM-2019-1-750-136,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,7,"""BBC Monitoring Newsfile,2019-05-22,Five killed in Somalia suicide bomb attack"";""Agence France Presse,2019-05-22,Ex-minister among five killed in Mogadishu car bomb"";""BBC Monitoring Africa,2019-05-22,Death toll rises in Somali capital blast"";""AllAfrica,2019-05-23,Al-Shabaab Claims Car Bomb Attack in Somali Capital
CR 	Shabelle Media Network"";""AllAfrica,2019-05-23,Roadside Bomb Kills One, Injures Several Outside Mogadishu
CR 	Shabelle Media Network"";""BBC Monitoring Africa,2019-05-24,Slain ex-Somali minister laid to rest"";""ICG,2019-06-01,Somalia  MAY 2019""",BBC Monitoring Newsfile;Agence France Presse;BBC Monitoring Africa;AllAfrica;AllAfrica;BBC Monitoring Africa;ICG,2019-05-22;2019-05-22;2019-05-22;2019-05-23;2019-05-23;2019-05-24;2019-06-01,"Five killed in Somalia suicide bomb attack;Ex-minister among five killed in Mogadishu car bomb;Death toll rises in Somali capital blast;Al-Shabaab Claims Car Bomb Attack in Somali Capital
CR 	Shabelle Media Network;Roadside Bomb Kills One, Injures Several Outside Mogadishu
CR 	Shabelle Media Network;Slain ex-Somali minister laid to rest;Somalia  MAY 2019","Goobjoog News, Radio Dalsan, Somalia's information minister ",1,Mogadishu city,"near Godka Jili'o prison in Bondhere District, Mogadishu",Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/22/2019 00:00:00,05/22/2019 00:00:00,4,0,1,11,16,27,10,
287049,SOM-2019-1-750-137,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2019-05-22,Somalia: Gunmen kill officer in northeast""",BBC Monitoring Africa,2019-05-22,Somalia: Gunmen kill officer in northeast,Radio Dalsan ,1,Boosaaso town,,Bari region,Bossaso district,11.284722,49.182500,POINT (49.182500 11.284722),145899,Somalia,520,Africa,1,1,05/21/2019 00:00:00,05/21/2019 00:00:00,1,0,0,0,1,1,0,
287071,SOM-2019-1-750-138,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Newsfile,2019-05-25,US air strike kills three militants in northeastern Somalia"";""AFRICOM,2019-05-25,Federal Government of Somalia, U.S. target al-Shabaab network""",BBC Monitoring Newsfile;AFRICOM,2019-05-25;2019-05-25,"US air strike kills three militants in northeastern Somalia;Federal Government of Somalia, U.S. target al-Shabaab network",AFRICOM,5,Golis mountains (Bari region),,Bari region,,10.966599,48.974836,POINT (48.974836 10.966599),145178,Somalia,520,Africa,1,1,05/24/2019 00:00:00,05/24/2019 00:00:00,0,3,0,0,3,3,3,
287076,SOM-2019-3-940-8,2019,False,Clear,3,95,473,Government of Somalia - Civilians,95,940,Government of Somalia - Civilians,95,95,Government of Somalia,9999,1,Civilians,1,"""AllAfrica,2019-05-27,Policeman Sentenced to Death Over Murder
CR 	Shabelle Media Network""",AllAfrica,2019-05-27,"Policeman Sentenced to Death Over Murder
CR 	Shabelle Media Network",Shabelle Media Network,1,Mogadishu city,Hodan district of Mogadishu,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/08/2019 00:00:00,05/08/2019 00:00:00,0,0,1,0,1,1,1,
287079,SOM-2019-1-750-139,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Newsfile,2019-05-27,Air strike 'kills top al-Shabab official' in southern Somalia"";""The Bureau of Investigative Journalism,2019-05-27,SOM159C link""",BBC Monitoring Newsfile;The Bureau of Investigative Journalism,2019-05-27;2019-05-27,Air strike 'kills top al-Shabab official' in southern Somalia;SOM159C link,"Radio Mogadishu, Drone Wars",1,Jilib town,"Jilib town, Middle Jubba Region",Middle Juba region,Jilib district,0.495833,42.772778,POINT (42.772778 0.495833),130046,Somalia,520,Africa,1,1,05/26/2019 00:00:00,05/26/2019 00:00:00,0,4,0,0,4,4,3,
287080,SOM-2019-1-750-140,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""AFRICOM,2019-05-27,Federal Government of Somalia, U.S. airstrikes continue to target al-Shabaab, ISIS-Somalia"";""BBC Monitoring Africa,2019-05-27,Fresh US air strike kills three militants in northern Somalia""",AFRICOM;BBC Monitoring Africa,2019-05-27;2019-05-27,"Federal Government of Somalia, U.S. airstrikes continue to target al-Shabaab, ISIS-Somalia;Fresh US air strike kills three militants in northern Somalia",AFRICOM,5,Golis mountains (Bari region),,Bari region,,10.966599,48.974836,POINT (48.974836 10.966599),145178,Somalia,520,Africa,1,1,05/26/2019 00:00:00,05/26/2019 00:00:00,0,3,0,0,3,3,3,
287100,SOM-2019-1-750-141,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""AllAfrica,2019-05-29,Security Forces Kill 4 Al-Shabab Fighters in Southern Somalia
CR 	Shabelle Media Network"";""ICG,2019-06-01,Somalia  MAY 2019""",AllAfrica;ICG,2019-05-29;2019-06-01,"Security Forces Kill 4 Al-Shabab Fighters in Southern Somalia
CR 	Shabelle Media Network;Somalia  MAY 2019",the ministry of information ,3,Cadale district,"Gaharey, 40 km from Adale",Middle Shabelle region,Cadale district,2.750000,46.316667,POINT (46.316667 2.750000),133653,Somalia,520,Africa,1,1,05/28/2019 00:00:00,05/28/2019 00:00:00,0,4,0,0,4,5,4,
287116,SOM-2019-1-750-143,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2019-06-01,Al-Shabab reportedly suffers losses in clash with Somali forces""",BBC Monitoring Africa,2019-06-01,Al-Shabab reportedly suffers losses in clash with Somali forces,Radio Mogadishu ,4,Bay region,"Bardale, Qansah Dhere and Gof Gudud villages of Bay Region",Bay region,,3.000000,43.500000,POINT (43.500000 3.000000),134368,Somalia,520,Africa,1,2,05/31/2019 00:00:00,06/01/2019 00:00:00,0,2,0,0,2,2,2,
287139,ETH-2019-3-1071-16,2019,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,2,"""AllAfrica,2019-06-03,UN Condems Killing of Local Security Assistant in Mogadishu
CR 	Dalsan Radio"";""United Nations Security Council,2019-08-15,Report of the Secretary-General on Somalia S/2019/661""",AllAfrica;United Nations Security Council,2019-06-03;2019-08-15,"UN Condems Killing of Local Security Assistant in Mogadishu
CR 	Dalsan Radio;Report of the Secretary-General on Somalia S/2019/661","Radio Dalsan, UN Secretary General's Report",1,Galkayo town,Galkayo ,Mudug region,Galkayo district,6.769722,47.430833,POINT (47.430833 6.769722),139415,Somalia,520,Africa,1,1,05/31/2019 00:00:00,05/31/2019 00:00:00,0,0,1,0,1,1,0,
287141,SOM-2019-1-11545-2,2019,False,Clear,1,14074,14074,Somalia: Somaliland,11545,11545,Government of Somalia - Republic of Somaliland,95,95,Government of Somalia,675,675,Republic of Somaliland,3,"""ICG,2019-06-01,Somaliland  MAY 2019"";""Somaliland Standard,2019-05-21,Somaliland, Puntland forces clash, three soldiers killed"";""Somaliland Standard,2019-05-30,Army officers & Soldiers defected from Somaliland integrated into Puntland forces""",ICG;Somaliland Standard;Somaliland Standard,2019-06-01;2019-05-21;2019-05-30,"Somaliland  MAY 2019;Somaliland, Puntland forces clash, three soldiers killed;Army officers & Soldiers defected from Somaliland integrated into Puntland forces","Crisis Watch, The deputy minister of interior of Puntland, Somaliland Standard",1,Damale Xagare village,Damala Hagare settlement in the east of Sanaag,Sanaag region,Erigabo District,9.803603,47.947725,POINT (47.947725 9.803603),143736,Somalia,520,Africa,1,1,05/21/2019 00:00:00,05/21/2019 00:00:00,3,0,0,0,3,6,3,
287142,SOM-2019-1-15077-8,2019,True,Clear,1,14197,14197,Somalia: Islamic State,15077,15077,Government of Somalia - IS,95,95,Government of Somalia,234,234,IS,1,"""AFRICOM,2019-06-05,U.S. airstrikes continue to target al-Shabaab, ISIS-Somalia in support of the Federal Government of Somalia""",AFRICOM,2019-06-05,"U.S. airstrikes continue to target al-Shabaab, ISIS-Somalia in support of the Federal Government of Somalia",AFRICOM,5,Golis mountains (Bari region),Golis Mountains,Bari region,,10.966599,48.974836,POINT (48.974836 10.966599),145178,Somalia,520,Africa,1,1,06/04/2019 00:00:00,06/04/2019 00:00:00,0,6,0,0,6,6,6,
287197,SOM-2019-1-750-144,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""ICG,2019-06-01,Somalia  MAY 2019"";""Xinhua News Agency,2019-05-17,Seven al-Shabab militants killed in southern Somalia""",ICG;Xinhua News Agency,2019-06-01;2019-05-17,Somalia  MAY 2019;Seven al-Shabab militants killed in southern Somalia,"CrisisWatch, Osman Abdi Qorah, commander of SNA unit 10 ",1,Garbahare town,Garbaharey town ,Gedo region,Garbahare district,3.316272,42.220853,POINT (42.220853 3.316272),134365,Somalia,520,Africa,1,1,05/16/2019 00:00:00,05/16/2019 00:00:00,2,7,0,0,9,9,9,
289942,SOM-2019-1-750-146,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""Xinhua News Agency,2019-01-01,AMISOM kills 7 al-Shabab militants in southern Somalia

AU 	
Chris Mgidu""",Xinhua News Agency,2019-01-01,"AMISOM kills 7 al-Shabab militants in southern Somalia

AU 	
Chris Mgidu",Kenya Defense Forces (KDF) spokesman Paul Njuguna,5,Southern Somalia,,Lower Juba region,,0.000000,42.000000,POINT (42.000000 0.000000),130045,Somalia,520,Africa,1,1,01/01/2019 00:00:00,01/01/2019 00:00:00,0,7,0,0,7,7,7,
289945,SOM-2019-1-750-147.1,2019,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""Xinhua News Agency,2019-01-16,Ten al-Shabab fighters killed in southern Somalia"";""BBC Monitoring Newsfile,2019-01-16,Al-Shabab claims deadly attacks in Somalia""",Xinhua News Agency;BBC Monitoring Newsfile,2019-01-16;2019-01-16,Ten al-Shabab fighters killed in southern Somalia;Al-Shabab claims deadly attacks in Somalia,Lower Shabelle region governor Mohamed Ibrahim Barre ,1,Afgoye town,,Lower Shabelle region,Afgoye district,2.150000,45.116667,POINT (45.116667 2.150000),132931,Somalia,520,Africa,1,1,01/15/2019 00:00:00,01/15/2019 00:00:00,2,10,0,0,12,20,12,
